TRADE_DT,S_DQ_PCTCHANGE,S_DQ_VOLUME
20181212,-0.0511,48093612.0000
20181213,1.1343,63613910.0000
20181214,-2.3869,65786546.0000
20181217,-0.1489,51502815.0000
20181218,-0.5399,51303478.0000
20181219,-1.3783,46260174.0000
20181220,0.2793,46967852.0000
20181221,-0.6718,47110425.0000
20181224,1.0299,41841941.0000
20181225,-1.1512,60383673.0000
20181226,-0.4049,45032933.0000
20181227,-1.1200,54219393.0000
20181228,0.1626,49964185.0000
20190102,-0.8656,47494449.0000
20190103,-0.4635,55491244.0000
20190104,2.3845,73448737.0000
20190107,1.8392,81153450.0000
20190108,-0.2571,69556937.0000
20190109,0.2683,85153595.0000
20190110,-0.1611,68910889.0000
20190111,0.7710,68355085.0000
20190114,-0.6565,67679614.0000
20190115,1.4186,72005181.0000
20190116,-0.2410,69274744.0000
20190117,-0.7643,74562113.0000
20190118,1.0242,83371611.0000
20190121,0.5939,72781531.0000
20190122,-1.4949,69496672.0000
20190123,0.1725,58485735.0000
20190124,0.5210,70630305.0000
20190125,-0.4548,71657478.0000
20190128,-0.2599,67279935.0000
20190129,-1.2289,77753727.0000
20190130,-1.0028,58513770.0000
20190131,-0.8346,71511205.0000
20190201,2.8205,66099677.0000
20190211,2.5289,75297356.0000
20190212,0.8317,85271156.0000
20190213,1.6426,113218903.0000
20190214,0.4379,94828533.0000
20190215,-0.6495,93511607.0000
20190218,3.5148,124124004.0000
20190219,0.1348,143874768.0000
20190220,0.0073,120213129.0000
20190221,-0.1817,145951113.0000
20190222,2.5360,146166142.0000
20190225,5.5900,241783579.0000
20190226,-0.1150,262833265.0000
20190227,-0.4100,208854087.0000
20190228,0.1476,156042877.0000
20190301,0.8345,149828330.0000
20190304,1.7963,232446864.0000
20190305,2.6567,206891261.0000
20190306,1.7892,264964318.0000
20190307,1.2725,266967220.0000
20190308,-3.9005,285680249.0000
20190311,4.0163,214252213.0000
20190312,1.7342,249333993.0000
20190313,-2.2724,224349236.0000
20190314,-2.3293,178608679.0000
20190315,1.1420,152846465.0000
20190318,2.6530,172655255.0000
20190319,0.3817,166713931.0000
20190320,-0.1158,176820735.0000
20190321,1.3360,207150045.0000
20190322,0.5844,181954823.0000
20190325,-1.2890,178432937.0000
20190326,-2.7892,176164730.0000
20190327,0.9824,144956608.0000
20190328,-1.4273,149261082.0000
20190329,3.3059,178333017.0000
20190401,3.7887,221181631.0000
20190402,0.3076,228750284.0000
20190403,1.0473,199104763.0000
20190404,0.6086,208834859.0000
20190408,-0.4075,238317466.0000
20190409,0.1781,179363502.0000
20190410,-0.1244,178753607.0000
20190411,-2.1123,165876073.0000
20190412,-0.2236,140078341.0000
20190415,-1.0217,157754136.0000
20190416,2.1398,156029632.0000
20190417,0.5317,169800155.0000
20190418,-0.5606,151322505.0000
20190419,0.6062,148724289.0000
20190422,-1.4997,158161026.0000
20190423,-1.6596,149871461.0000
20190424,0.9180,134784412.0000
20190425,-3.8964,151401718.0000
20190426,-0.9231,124279880.0000
20190429,-2.6337,138672387.0000
20190430,0.7968,102190340.0000
20190506,-7.5131,143386233.0000
20190507,1.3161,116573687.0000
20190508,-0.5160,107738121.0000
20190509,-1.1991,90934656.0000
20190510,3.5985,122177483.0000
20190513,-1.1535,91736394.0000
20190514,-0.8049,87540969.0000
20190515,2.2342,97463860.0000
20190516,0.6265,104422166.0000
20190517,-3.2453,119071213.0000
20190520,-0.3848,95686497.0000
20190521,1.7531,100837073.0000
20190522,-0.6683,94092709.0000
20190523,-2.0793,90563681.0000
20190524,-0.6395,77933436.0000
20190527,2.5030,93076414.0000
20190528,-0.1503,90263989.0000
20190529,0.0278,85876852.0000
20190530,-0.6145,94779602.0000
20190531,-0.2924,86716729.0000
20190603,-1.1846,98540830.0000
20190604,-1.2032,86751653.0000
20190605,-0.2417,81300165.0000
20190606,-2.1957,83416931.0000
20190610,0.9934,73361381.0000
20190611,3.7291,116811446.0000
20190612,-0.7749,107847561.0000
20190613,0.2911,96172538.0000
20190614,-1.6837,102803894.0000
20190617,0.1521,73361138.0000
20190618,-0.1181,66523897.0000
20190619,1.2876,98274376.0000
20190620,1.9720,119695961.0000
20190621,1.3436,122814214.0000
20190624,0.0577,99620157.0000
20190625,-0.9796,99202180.0000
20190626,-0.2491,70035687.0000
20190627,0.9046,81631266.0000
20190628,-1.1384,77164628.0000
20190701,3.0256,111630214.0000
20190702,-0.3108,97080637.0000
20190703,-0.8592,85358589.0000
20190704,-0.3115,80147189.0000
20190705,0.3510,64904141.0000
20190708,-3.4085,91766077.0000
20190709,0.2226,61012512.0000
20190710,-0.7735,60795192.0000
20190711,0.0141,62628484.0000
20190712,0.3513,61479398.0000
20190715,1.3114,84594481.0000
20190716,0.1365,68924962.0000
20190717,-0.0600,75361088.0000
20190718,-1.7240,72636158.0000
20190719,0.7139,68597298.0000
20190722,-2.0931,72191578.0000
20190723,0.9912,54729263.0000
20190724,1.0180,69451383.0000
20190725,0.3820,67384418.0000
20190726,0.1322,59252777.0000
20190729,-0.0223,56581521.0000
20190730,0.5289,71194127.0000
20190731,-0.4005,62754547.0000
20190801,-0.6676,64332504.0000
20190802,-1.2432,79002361.0000
20190805,-1.2045,71612542.0000
20190806,-2.1343,98667866.0000
20190807,-0.5203,67417406.0000
20190808,0.6428,60077796.0000
20190809,-1.1973,64443337.0000
20190812,1.8410,61946507.0000
20190813,-0.5690,58691317.0000
20190814,0.5464,71148787.0000
20190815,0.4849,78261611.0000
20190816,0.3423,77542458.0000
20190819,3.2264,106580926.0000
20190820,-0.0498,100202293.0000
20190821,0.2076,84940790.0000
20190822,0.1064,82238110.0000
20190823,-0.0002,82502528.0000
20190826,-0.6638,88453144.0000
20190827,1.6613,108192637.0000
20190828,-0.1607,98994293.0000
20190829,0.1216,96817996.0000
20190830,-0.9665,102451634.0000
20190902,2.4926,108292930.0000
20190903,0.7165,109090449.0000
20190904,0.9731,122499224.0000
20190905,0.8862,158947369.0000
20190906,0.3159,112798576.0000
20190909,2.1111,132941927.0000
20190910,-0.3449,131111547.0000
20190911,-0.5341,115603941.0000
20190912,0.4853,96044226.0000
20190916,0.1474,114136339.0000
20190917,-2.0930,114771435.0000
20190918,0.0114,89555999.0000
20190919,0.9848,88129311.0000
20190920,0.2469,94186438.0000
20190923,-0.6341,94657680.0000
20190924,0.1790,94527996.0000
20190925,-1.8093,92202920.0000
20190926,-2.2954,94670752.0000
20190927,0.7120,74329833.0000
20190930,-1.2931,65785130.0000
20191008,0.0174,66443425.0000
20191009,0.8336,66505759.0000
20191010,1.2725,73818154.0000
20191011,0.1815,82786016.0000
20191014,1.4957,103688878.0000
20191015,-1.3667,88321430.0000
20191016,-0.4475,78221408.0000
20191017,-0.1687,70514508.0000
20191018,-1.3529,82038850.0000
20191021,-0.2171,69899271.0000
20191022,1.1011,65534982.0000
20191023,-0.7663,69036507.0000
20191024,-0.1801,64868443.0000
20191025,0.7326,73158777.0000
20191028,1.7999,102907395.0000
20191029,-1.5096,108706305.0000
20191030,-1.1945,85762155.0000
20191031,-0.6160,79582687.0000
20191101,0.9137,74155656.0000
20191104,0.5136,81278227.0000
20191105,0.7512,85072951.0000
20191106,-1.0063,83216275.0000
20191107,0.6499,72092198.0000
20191108,-0.3749,79096556.0000
20191111,-2.2480,77096401.0000
20191112,0.1119,68785493.0000
20191113,-0.1244,60606408.0000
20191114,0.7500,63910112.0000
20191115,-0.8890,70076404.0000
20191118,0.4935,63965372.0000
20191119,1.6894,72363369.0000
20191120,-0.5796,78998277.0000
20191121,-0.0113,66167513.0000
20191122,-0.8419,88027695.0000
20191125,-0.0526,86347265.0000
20191126,-0.3946,81259730.0000
20191127,0.4526,72646940.0000
20191128,-0.3058,59672314.0000
20191129,0.1162,61395620.0000
20191202,0.2141,63150159.0000
20191203,0.4288,60345525.0000
20191204,-0.1175,63496450.0000
20191205,0.9538,74077104.0000
20191206,0.8638,73705957.0000
20191209,0.2813,88486415.0000
20191210,0.4866,82936330.0000
20191211,-0.4312,86011038.0000
20191212,-0.3039,80055439.0000
20191213,1.2307,99979184.0000
20191216,1.8202,116522533.0000
20191217,1.3555,150219142.0000
20191218,-0.0179,129264398.0000
20191219,0.1263,113666294.0000
20191220,-1.0886,117998472.0000
20191223,-1.9350,105652530.0000
20191224,1.5286,85451916.0000
20191225,0.4074,95918676.0000
20191226,0.6954,95625533.0000
20191227,-0.7654,126259628.0000
20191230,1.2115,116869456.0000
20191231,0.4907,103889658.0000
20200102,1.8694,145894405.0000
20200103,0.2702,128452021.0000
20200106,1.0076,159587414.0000
20200107,1.1958,144142722.0000
20200108,-1.3826,155406847.0000
20200109,1.3597,132431667.0000
20200110,-0.3150,113819821.0000
20200113,1.4488,118076181.0000
20200114,-0.3111,129811383.0000
20200115,-0.2220,112425020.0000
20200116,-0.0427,111897276.0000
20200117,-0.3188,104949329.0000
20200120,1.4064,115403001.0000
20200121,-1.1381,124604808.0000
20200122,0.9336,123474770.0000
20200123,-3.5471,145773071.0000
20200203,-8.6810,81777084.0000
20200204,1.7425,189672279.0000
20200205,2.5516,171095339.0000
20200206,3.1017,185957456.0000
20200207,0.8356,191147642.0000
20200210,1.1526,176703282.0000
20200211,-0.5040,152508177.0000
20200212,1.8404,151041473.0000
20200213,-0.8627,158202642.0000
20200214,0.1471,145346496.0000
20200217,3.2031,174636657.0000
20200218,1.1865,185098701.0000
20200219,-1.0167,185642085.0000
20200220,1.8462,192076026.0000
20200221,1.3549,207236239.0000
20200224,1.4079,218098962.0000
20200225,0.5499,267366678.0000
20200226,-2.6168,266375080.0000
20200227,0.1799,204694875.0000
20200228,-5.2564,224306709.0000
20200302,3.7630,199511612.0000
20200303,0.9477,226325494.0000
20200304,0.1136,185133098.0000
20200305,1.4801,217232221.0000
20200306,-0.6423,185297147.0000
20200309,-4.1299,218538089.0000
20200310,2.7018,208402877.0000
20200311,-1.5080,187750912.0000
20200312,-1.7112,158753157.0000
20200313,-0.6677,195266659.0000
20200316,-4.7110,186849952.0000
20200317,0.2298,159137878.0000
20200318,-1.7765,164286604.0000
20200319,0.7491,154593702.0000
20200320,1.1915,127513289.0000
20200323,-4.2223,138684745.0000
20200324,1.9430,140787705.0000
20200325,2.3819,146881070.0000
20200326,-0.9835,125652450.0000
20200327,-0.5569,117045073.0000
20200330,-2.1383,123981316.0000
20200331,0.2778,111605612.0000
20200401,-0.4410,112154111.0000
20200402,2.5499,113351078.0000
20200403,-0.7803,109478978.0000
20200407,3.1336,145109452.0000
20200408,0.0897,137786254.0000
20200409,0.9611,125098462.0000
20200410,-2.1409,123816388.0000
20200413,-0.7552,98180993.0000
20200414,2.3102,110188244.0000
20200415,-0.3752,122477400.0000
20200416,0.9152,120742193.0000
20200417,0.0279,136969833.0000
20200420,1.1908,120642182.0000
20200421,-0.7043,130744426.0000
20200422,0.8186,123597006.0000
20200423,-0.5537,144618302.0000
20200424,-1.5723,131383367.0000
20200427,-0.1483,117132427.0000
20200428,-0.7193,140824910.0000
20200429,-0.0198,105926849.0000
20200430,2.4307,133036686.0000
20200506,1.8203,141679050.0000
20200507,-0.1021,140146354.0000
20200508,1.1375,136318622.0000
20200511,-0.2089,129851985.0000
20200512,0.2961,115943677.0000
20200513,0.4320,107895822.0000
20200514,-0.8882,119197701.0000
20200515,0.3796,112651511.0000
20200518,-0.5285,133654664.0000
20200519,1.2604,112008860.0000
20200520,-1.0486,123491264.0000
20200521,-1.1572,114559108.0000
20200522,-1.8051,106415711.0000
20200525,-0.2181,84385681.0000
20200526,1.9488,90969008.0000
20200527,-0.9356,103960371.0000
20200528,-0.1552,102524251.0000
20200529,0.8426,105003250.0000
20200601,3.0176,141697582.0000
20200602,-0.0545,139029103.0000
20200603,0.1054,138345519.0000
20200604,0.0797,120778465.0000
20200605,0.1555,112253897.0000
20200608,-0.1812,119446190.0000
20200609,0.6291,114870929.0000
20200610,0.0867,108368097.0000
20200611,-0.4655,127515454.0000
20200612,0.0427,129545465.0000
20200615,-0.0151,145359776.0000
20200616,1.8720,133951703.0000
20200617,0.7044,146837518.0000
20200618,-0.0177,158154366.0000
20200619,0.9198,141768098.0000
20200622,-0.0539,145392349.0000
20200623,0.3512,125748127.0000
20200624,-0.2628,110241436.0000
20200629,-0.4604,117761151.0000
20200630,1.7697,115350324.0000
20200701,0.2979,142832982.0000
20200702,1.5878,201181380.0000
20200703,1.2758,226826818.0000
20200706,4.1039,302376489.0000
20200707,1.2726,325865425.0000
20200708,2.4355,288847389.0000
20200709,2.4226,317412271.0000
20200710,-0.2586,288736672.0000
20200713,3.3413,297305595.0000
20200714,-1.3304,293868297.0000
20200715,-2.4808,256472830.0000
20200716,-4.8027,253315870.0000
20200717,0.3891,196803909.0000
20200720,2.8724,212413222.0000
20200721,0.5591,193965949.0000
20200722,0.8740,210101198.0000
20200723,-0.0091,207992462.0000
20200724,-5.0770,219017777.0000
20200727,0.2348,145542481.0000
20200728,0.9673,138838144.0000
20200729,2.6826,159221684.0000
20200730,-0.2884,177615561.0000
20200731,1.0479,179912941.0000
20200803,2.4338,207266746.0000
20200804,-0.6247,209478936.0000
20200805,1.1218,184843816.0000
20200806,-0.0375,205229842.0000
20200807,-1.2026,198128214.0000
20200810,0.5444,175353227.0000
20200811,-1.8505,180845771.0000
20200812,-1.0975,177889045.0000
20200813,0.3716,162060515.0000
20200814,1.0821,156875988.0000
20200817,1.8266,201407357.0000
20200818,0.6650,189166175.0000
20200819,-1.8135,194309136.0000
20200820,-1.0874,157646258.0000
20200821,0.7607,142963493.0000
20200824,0.6776,143020354.0000
20200825,-0.5444,147098130.0000
20200826,-1.9041,153734771.0000
20200827,0.8108,129836198.0000
20200828,1.7088,141949593.0000
20200831,-0.3404,156024385.0000
20200901,0.6302,125632490.0000
20200902,0.1058,149562548.0000
20200903,-0.8233,142110335.0000
20200904,-0.6556,125358462.0000
20200907,-2.1117,155581748.0000
20200908,0.7144,161230318.0000
20200909,-2.6954,216916351.0000
20200910,-1.7901,181049497.0000
20200911,1.2252,124629194.0000
20200914,0.6222,130502277.0000
20200915,0.5769,115184154.0000
20200916,-0.5330,113379887.0000
20200917,0.2075,118959681.0000
20200918,1.6091,135226264.0000
20200921,-0.3633,126023721.0000
20200922,-1.3545,121305894.0000
20200923,0.5250,95048833.0000
20200924,-2.3059,112801467.0000
20200925,-0.1241,87798788.0000
20200928,-0.9367,78962915.0000
20200929,0.8141,81371164.0000
20200930,-0.5822,81484093.0000
20201009,2.6720,100386231.0000
20201012,2.8815,144824349.0000
20201013,0.1563,111558450.0000
20201014,-0.6567,118629604.0000
20201015,-0.7426,107004252.0000
20201016,-0.4854,98732022.0000
20201019,-1.0945,103668363.0000
20201020,1.0190,86189224.0000
20201021,-1.1381,87512255.0000
20201022,-0.5176,85724729.0000
20201023,-1.6444,80565090.0000
20201026,0.0180,73392956.0000
20201027,0.1121,75586516.0000
20201028,0.3963,87130888.0000
20201029,0.1472,92587483.0000
20201030,-2.2975,112122360.0000
20201102,0.5176,111756379.0000
20201103,1.6059,105440036.0000
20201104,-0.1219,92929745.0000
20201105,1.8899,118843215.0000
20201106,-0.7987,118244211.0000
20201109,1.9108,160027882.0000
20201110,-0.7563,141928932.0000
20201111,-1.2314,130728081.0000
20201112,0.3318,104680687.0000
20201113,-0.1350,107116322.0000
20201116,1.2748,133677330.0000
20201117,-0.7895,141274318.0000
20201118,0.0643,133982462.0000
20201119,0.3089,123804845.0000
20201120,0.9808,130667645.0000
20201123,0.7776,181925668.0000
20201124,0.0349,154062965.0000
20201125,-1.9277,153813106.0000
20201126,-0.2529,123236936.0000
20201127,0.2732,120885116.0000
20201130,-0.4828,163157682.0000
20201201,1.6718,150957340.0000
20201202,0.1301,149705105.0000
20201203,0.0917,152214933.0000
20201204,0.3703,128855169.0000
20201207,-0.6195,121078282.0000
20201208,-0.0160,105494992.0000
20201209,-1.8125,121516213.0000
20201210,0.2041,110577142.0000
20201211,-1.7511,132641606.0000
20201214,0.7986,106877149.0000
20201215,0.1049,97980994.0000
20201216,-0.4811,99283950.0000
20201217,1.1782,127702744.0000
20201218,-0.2692,128622288.0000
20201221,1.6955,136347822.0000
20201222,-2.3214,151310618.0000
20201223,0.9207,144044323.0000
20201224,-1.6231,131221653.0000
20201225,1.1808,134478267.0000
20201228,-0.5418,148960214.0000
20201229,-0.7147,154476032.0000
20201230,1.1193,138041673.0000
20201231,1.5611,160194086.0000
20210104,1.8167,186621209.0000
20210105,0.8784,196726292.0000
20210106,-0.1772,178521086.0000
20210107,0.1528,197135641.0000
20210108,0.2979,180837429.0000
20210111,-1.5585,183257271.0000
20210112,1.3606,162311237.0000
20210113,-0.7078,184913420.0000
20210114,-0.8778,163023816.0000
20210115,-0.3476,138243199.0000
20210118,1.5109,136832807.0000
20210119,-0.5847,147616716.0000
20210120,0.9117,128525432.0000
20210121,1.3324,156809587.0000
20210122,0.2312,158062310.0000
20210125,0.1131,165623103.0000
20210126,-1.6907,143371311.0000
20210127,0.3704,139760049.0000
20210128,-2.1775,144825406.0000
20210129,-1.0639,146041581.0000
20210201,0.7428,137325183.0000
20210202,0.9621,132394313.0000
20210203,-0.8591,145457155.0000
20210204,-1.1024,148861330.0000
20210205,-1.4050,135132879.0000
20210208,1.3348,116134004.0000
20210209,2.1306,119319110.0000
20210210,1.0419,119042659.0000
20210218,1.3698,166892392.0000
20210219,1.3446,178767817.0000
20210222,-0.6926,237065585.0000
20210223,-0.3880,192656866.0000
20210224,-1.4333,173718832.0000
20210225,-0.5666,162068182.0000
20210226,-2.0741,150760206.0000
20210301,1.9497,158608437.0000
20210302,-0.8494,165877069.0000
20210303,1.4211,171017524.0000
20210304,-1.8814,194334616.0000
20210305,0.0235,166504885.0000
20210308,-2.2970,168546339.0000
20210309,-2.3721,196432686.0000
20210310,-0.7490,142554279.0000
20210311,2.5003,160814643.0000
20210312,0.1376,175746178.0000
20210315,-0.7796,170799691.0000
20210316,0.3462,152845992.0000
20210317,0.4861,134840396.0000
20210318,0.7790,140725665.0000
20210319,-1.0720,143238275.0000
20210322,1.5965,143041445.0000
20210323,-1.3722,150964052.0000
20210324,-1.2320,147673111.0000
20210325,0.2420,129307093.0000
20210326,1.5329,128887610.0000
